,balikpapan,bandung,batam,jakarta,makassar,medan,palembang,pekanbaru,surabaya,yogyakarta
2019-09-13,91400.0,110050.0,110550.0,102150.0,63700.0,107000.0,89550.0,100800.0,99600.0,107450.0
2019-09-14,,,,,,,,,,
2019-09-15,,,,,,,,,,
2019-09-16,91400.0,110050.0,110550.0,102150.0,63700.0,107000.0,89550.0,100800.0,99600.0,107450.0
2019-09-17,91400.0,110050.0,110550.0,102150.0,63700.0,107000.0,89550.0,100800.0,99600.0,107450.0
2019-09-18,91400.0,105900.0,103800.0,105150.0,76050.0,107000.0,89550.0,98800.0,95100.0,107450.0
2019-09-19,91400.0,105900.0,103800.0,105150.0,76050.0,107000.0,89550.0,98800.0,95100.0,107450.0
2019-09-20,91400.0,105900.0,103800.0,105150.0,76050.0,107000.0,89550.0,98800.0,95100.0,107450.0
2019-09-21,,,,,,,,,,
2019-09-22,,,,,,,,,,
2019-09-23,91400.0,105900.0,103800.0,105150.0,76050.0,107000.0,89550.0,98800.0,95100.0,107450.0
2019-09-24,91400.0,105900.0,103800.0,105150.0,76050.0,107000.0,89550.0,98800.0,95100.0,107450.0
2019-09-25,91400.0,105400.0,103800.0,105150.0,76050.0,101750.0,89550.0,95300.0,96050.0,107450.0
2019-09-26,91400.0,105400.0,103800.0,105150.0,76050.0,101750.0,89550.0,95300.0,96050.0,107450.0
2019-09-27,91400.0,105400.0,103800.0,105150.0,76050.0,101750.0,89550.0,95300.0,96050.0,107450.0
2019-09-28,,,,,,,,,,
2019-09-29,,,,,,,,,,
2019-09-30,91400.0,105400.0,103800.0,105150.0,76050.0,101750.0,89550.0,95300.0,96050.0,107450.0
2019-10-01,91400.0,105400.0,103800.0,105150.0,76050.0,101750.0,89550.0,95300.0,96050.0,107450.0
2019-10-02,91400.0,95250.0,102450.0,111400.0,68450.0,101350.0,89550.0,95300.0,92450.0,107450.0
2019-10-03,91400.0,95250.0,102450.0,111400.0,68450.0,101350.0,89550.0,95300.0,92450.0,107450.0
2019-10-04,91400.0,95250.0,102450.0,111400.0,68450.0,101350.0,89550.0,95300.0,92450.0,107450.0
2019-10-05,,,,,,,,,,
2019-10-06,,,,,,,,,,
2019-10-07,91400.0,95250.0,102450.0,111400.0,68450.0,101350.0,89550.0,95300.0,92450.0,107450.0
2019-10-08,91400.0,95250.0,102450.0,111400.0,68450.0,101350.0,89550.0,95300.0,92450.0,107450.0
2019-10-09,91400.0,93000.0,96450.0,116900.0,69350.0,101350.0,79600.0,95300.0,81700.0,105700.0
2019-10-10,91400.0,93000.0,96450.0,116900.0,69350.0,101350.0,79600.0,95300.0,81700.0,105700.0
2019-10-11,91400.0,93000.0,96450.0,116900.0,69350.0,101350.0,79600.0,95300.0,81700.0,105700.0
2019-10-12,,,,,,,,,,
2019-10-13,,,,,,,,,,
2019-10-14,91400.0,93000.0,96450.0,116900.0,69350.0,101350.0,79600.0,95300.0,81700.0,105700.0
2019-10-15,91400.0,93000.0,96450.0,116900.0,69350.0,101350.0,79600.0,95300.0,81700.0,105700.0
2019-10-16,84900.0,90600.0,96450.0,107400.0,72200.0,88600.0,79600.0,95300.0,83800.0,105700.0
2019-10-17,84900.0,90600.0,96450.0,107400.0,72200.0,88600.0,79600.0,95300.0,83800.0,105700.0
2019-10-18,84900.0,90600.0,96450.0,107400.0,72200.0,88600.0,79600.0,95300.0,83800.0,105700.0
2019-10-19,,,,,,,,,,
2019-10-20,,,,,,,,,,
2019-10-21,84900.0,90600.0,96450.0,107400.0,72200.0,88600.0,79600.0,95300.0,83800.0,105700.0
2019-10-22,84900.0,90600.0,96450.0,107400.0,72200.0,88600.0,79600.0,95300.0,83800.0,105700.0
2019-10-23,84900.0,90100.0,96450.0,99850.0,72200.0,88600.0,79600.0,83800.0,84500.0,105700.0
2019-10-24,84900.0,90100.0,96450.0,99850.0,72200.0,88600.0,79600.0,83800.0,84500.0,105700.0
2019-10-25,84900.0,90100.0,96450.0,99850.0,72200.0,88600.0,79600.0,83800.0,84500.0,105700.0
2019-10-26,,,,,,,,,,
2019-10-27,,,,,,,,,,
2019-10-28,84900.0,90100.0,96450.0,99850.0,72200.0,88600.0,79600.0,83800.0,84500.0,105700.0
2019-10-29,84900.0,90100.0,96450.0,99850.0,72200.0,88600.0,79600.0,83800.0,84500.0,105700.0
2019-10-30,84900.0,90100.0,96450.0,99850.0,72200.0,88600.0,79600.0,83800.0,84500.0,105700.0
2019-10-31,84900.0,90100.0,96450.0,99850.0,72200.0,88600.0,79600.0,83800.0,84500.0,105700.0
2019-11-01,84900.0,90100.0,96450.0,99850.0,72200.0,88600.0,79600.0,83800.0,84500.0,105700.0
2019-11-02,,,,,,,,,,
2019-11-03,,,,,,,,,,
2019-11-04,84900.0,90100.0,96450.0,99850.0,72200.0,88600.0,79600.0,83800.0,84500.0,105700.0
2019-11-05,84900.0,90100.0,96450.0,99850.0,72200.0,88600.0,79600.0,83800.0,84500.0,105700.0
2019-11-06,85600.0,90000.0,91300.0,107200.0,65400.0,74450.0,78350.0,78700.0,84500.0,105700.0
2019-11-07,85600.0,90000.0,91300.0,107200.0,65400.0,74450.0,78350.0,78700.0,84500.0,105700.0
2019-11-08,85600.0,90000.0,91300.0,107200.0,65400.0,74450.0,78350.0,78700.0,84500.0,105700.0
2019-11-09,,,,,,,,,,
2019-11-10,,,,,,,,,,
2019-11-11,85600.0,90000.0,91300.0,107200.0,65400.0,74450.0,78350.0,78700.0,84500.0,105700.0
2019-11-12,85600.0,90000.0,91300.0,107200.0,65400.0,74450.0,78350.0,78700.0,84500.0,105700.0
2019-11-13,85600.0,86400.0,91300.0,102550.0,56850.0,67900.0,68700.0,78700.0,84800.0,105700.0
2019-11-14,85600.0,86400.0,91300.0,102550.0,56850.0,67900.0,68700.0,78700.0,84800.0,105700.0
2019-11-15,85600.0,86400.0,91300.0,102550.0,56850.0,67900.0,68700.0,78700.0,84800.0,105700.0
2019-11-16,,,,,,,,,,
2019-11-17,,,,,,,,,,
2019-11-18,85600.0,86400.0,91300.0,102550.0,56850.0,67900.0,68700.0,78700.0,84800.0,105700.0
2019-11-19,85600.0,86400.0,91300.0,102550.0,56850.0,67900.0,68700.0,78700.0,84800.0,105700.0
2019-11-20,85600.0,83750.0,91050.0,90050.0,55400.0,65550.0,68700.0,81200.0,84800.0,100700.0
2019-11-21,85600.0,83750.0,91050.0,90050.0,55400.0,65550.0,68700.0,64900.0,84800.0,100700.0
2019-11-22,85600.0,83750.0,91050.0,90050.0,55400.0,65550.0,68700.0,64900.0,84800.0,100700.0
2019-11-23,,,,,,,,,,
2019-11-24,,,,,,,,,,
2019-11-25,85600.0,83750.0,91050.0,90050.0,55400.0,65550.0,68700.0,64900.0,84800.0,100700.0
2019-11-26,85600.0,83750.0,91050.0,90050.0,55400.0,65550.0,68700.0,64900.0,84800.0,100700.0
2019-11-27,77600.0,79900.0,92350.0,80150.0,53700.0,43150.0,68700.0,69050.0,84800.0,100700.0
2019-11-28,77600.0,79900.0,92350.0,80150.0,53700.0,43150.0,68700.0,69050.0,84800.0,100700.0
2019-11-29,77600.0,79900.0,92350.0,80150.0,53700.0,43150.0,68700.0,69050.0,84800.0,100700.0
2019-11-30,,,,,,,,,,
2019-12-01,,,,,,,,,,
2019-12-02,77600.0,79900.0,92350.0,80150.0,53700.0,43150.0,68700.0,69050.0,84800.0,100700.0
2019-12-03,77600.0,79900.0,92350.0,80150.0,53700.0,43150.0,68700.0,69050.0,84800.0,100700.0
2019-12-04,77600.0,77150.0,92350.0,81000.0,44300.0,36750.0,68700.0,59900.0,79900.0,100700.0
2019-12-05,77600.0,77150.0,92350.0,81000.0,44300.0,36750.0,68700.0,59900.0,79900.0,100700.0
2019-12-06,77600.0,77150.0,92350.0,81000.0,44300.0,36750.0,68700.0,59900.0,79900.0,100700.0
2019-12-07,,,,,,,,,,
2019-12-08,,,,,,,,,,
2019-12-09,77600.0,77150.0,92350.0,81000.0,44300.0,36750.0,68700.0,59900.0,79900.0,100700.0
2019-12-10,77600.0,77150.0,92350.0,81000.0,44300.0,36750.0,68700.0,59900.0,79900.0,100700.0
2019-12-11,77600.0,75850.0,92350.0,73000.0,43650.0,38950.0,65600.0,59900.0,75800.0,100700.0
2019-12-12,77600.0,75850.0,92350.0,73000.0,43650.0,38950.0,65600.0,59900.0,75800.0,100700.0
2019-12-13,77600.0,75850.0,92350.0,73000.0,43650.0,38950.0,65600.0,59900.0,75800.0,100700.0
2019-12-14,,,,,,,,,,
2019-12-15,,,,,,,,,,
2019-12-16,77600.0,75850.0,92350.0,73000.0,43650.0,38950.0,65600.0,59900.0,75800.0,100700.0
2019-12-17,77600.0,75850.0,92350.0,73000.0,43650.0,38950.0,65600.0,59900.0,75800.0,100700.0
2019-12-18,77600.0,74800.0,94450.0,75850.0,45000.0,38950.0,65600.0,59900.0,75800.0,100700.0
2019-12-19,77600.0,74800.0,94450.0,75850.0,45000.0,38950.0,65600.0,59900.0,75800.0,100700.0
2019-12-20,77600.0,74800.0,94450.0,75850.0,45000.0,38950.0,65600.0,59900.0,75800.0,100700.0
2019-12-21,,,,,,,,,,
2019-12-22,,,,,,,,,,
2019-12-23,77600.0,74800.0,94450.0,75850.0,45000.0,38950.0,65600.0,59900.0,75800.0,100700.0
2019-12-24,,,,,,,,,,
2019-12-25,,,,,,,,,,
2019-12-26,77600.0,75300.0,94450.0,75850.0,43350.0,41400.0,65600.0,45400.0,75800.0,100700.0
2019-12-27,77600.0,75300.0,94450.0,75850.0,43350.0,41400.0,65600.0,45400.0,75800.0,100700.0
2019-12-28,,,,,,,,,,
2019-12-29,,,,,,,,,,
2019-12-30,77600.0,75300.0,94450.0,75850.0,43350.0,41400.0,65600.0,45400.0,75800.0,100700.0
2019-12-31,77600.0,75300.0,94450.0,75850.0,43350.0,41400.0,65600.0,45400.0,75800.0,100700.0
2020-01-01,,,,,,,,,,
2020-01-02,77600.0,79200.0,93550.0,72900.0,43550.0,39550.0,65600.0,45400.0,75800.0,97450.0
2020-01-03,77600.0,79200.0,93550.0,72900.0,43550.0,39550.0,65600.0,45400.0,75800.0,97450.0
2020-01-04,,,,,,,,,,
2020-01-05,,,,,,,,,,
2020-01-06,77600.0,79200.0,93550.0,72900.0,43550.0,39550.0,65600.0,45400.0,75800.0,97450.0
2020-01-07,77600.0,79200.0,93550.0,72900.0,43550.0,39550.0,65600.0,45400.0,75800.0,97450.0
2020-01-08,77600.0,77900.0,111450.0,72500.0,45500.0,40500.0,65600.0,78200.0,87000.0,86350.0
2020-01-09,77600.0,77900.0,111450.0,72500.0,45500.0,40500.0,65600.0,78200.0,87000.0,86350.0
2020-01-10,77600.0,77900.0,111450.0,72500.0,45500.0,40500.0,65600.0,78200.0,87000.0,86350.0
2020-01-11,,,,,,,,,,
2020-01-12,,,,,,,,,,
2020-01-13,77600.0,77900.0,111450.0,72500.0,45500.0,40500.0,65600.0,78200.0,87000.0,86350.0
2020-01-14,77600.0,77900.0,111450.0,72500.0,45500.0,40500.0,65600.0,78200.0,87000.0,86350.0
2020-01-15,77600.0,86600.0,111450.0,75400.0,47250.0,44300.0,75300.0,78200.0,87500.0,85450.0
2020-01-16,77600.0,86600.0,111450.0,75400.0,47250.0,44300.0,75300.0,78200.0,87500.0,85450.0
2020-01-17,77600.0,86600.0,111450.0,75400.0,47250.0,44300.0,75300.0,78200.0,87500.0,85450.0
2020-01-18,,,,,,,,,,
2020-01-19,,,,,,,,,,
2020-01-20,77600.0,86600.0,111450.0,75400.0,47250.0,44300.0,75300.0,78200.0,87500.0,85450.0
2020-01-21,77600.0,86600.0,111450.0,75400.0,47250.0,44300.0,75300.0,78200.0,87500.0,85450.0
2020-01-22,77600.0,93500.0,111450.0,75400.0,47300.0,44300.0,73150.0,56000.0,88700.0,89650.0
2020-01-23,77600.0,93500.0,111450.0,75400.0,47300.0,44300.0,73150.0,56000.0,88700.0,89650.0
2020-01-24,77600.0,93500.0,111450.0,75400.0,47300.0,44300.0,73150.0,56000.0,88700.0,89650.0
2020-01-25,,,,,,,,,,
2020-01-26,,,,,,,,,,
2020-01-27,77600.0,93500.0,111450.0,75400.0,47300.0,44300.0,73150.0,56000.0,88700.0,89650.0
2020-01-28,77600.0,93500.0,111450.0,75400.0,47300.0,44300.0,73150.0,56000.0,88700.0,89650.0
2020-01-29,77600.0,93500.0,111450.0,75400.0,47300.0,44300.0,73150.0,56000.0,88700.0,89650.0
2020-01-30,77600.0,93500.0,111450.0,75400.0,47300.0,44300.0,73150.0,56000.0,88700.0,89650.0
2020-01-31,77600.0,93500.0,111450.0,75400.0,47300.0,44300.0,73150.0,56000.0,88700.0,89650.0
2020-02-01,,,,,,,,,,
2020-02-02,,,,,,,,,,
2020-02-03,77600.0,93500.0,111450.0,75400.0,47300.0,44300.0,73150.0,56000.0,88700.0,89650.0
2020-02-04,77600.0,93500.0,111450.0,75400.0,47300.0,44300.0,73150.0,56000.0,88700.0,89650.0
2020-02-05,82900.0,90800.0,98950.0,109550.0,42800.0,45500.0,77200.0,56000.0,91750.0,89650.0
2020-02-06,82900.0,90800.0,98950.0,109550.0,42800.0,45500.0,77200.0,56000.0,91750.0,89650.0
2020-02-07,82900.0,90800.0,98950.0,109550.0,42800.0,45500.0,77200.0,56000.0,91750.0,89650.0
2020-02-08,,,,,,,,,,
2020-02-09,,,,,,,,,,
2020-02-10,82900.0,90800.0,98950.0,109550.0,42800.0,45500.0,77200.0,56000.0,91750.0,89650.0
2020-02-11,82900.0,90800.0,98950.0,109550.0,42800.0,45500.0,77200.0,56000.0,91750.0,89650.0
2020-02-12,82900.0,94750.0,96700.0,116950.0,53850.0,45500.0,72400.0,50500.0,103650.0,89650.0
2020-02-13,82900.0,94750.0,96700.0,116950.0,53850.0,45500.0,72400.0,50500.0,103650.0,89650.0
2020-02-14,82900.0,94750.0,96700.0,116950.0,53850.0,45500.0,72400.0,50500.0,103650.0,89650.0
2020-02-15,,,,,,,,,,
2020-02-16,,,,,,,,,,
2020-02-17,82900.0,94750.0,96700.0,116950.0,53850.0,45500.0,72400.0,50500.0,103650.0,89650.0
2020-02-18,82900.0,94750.0,96700.0,116950.0,53850.0,45500.0,72400.0,50500.0,103650.0,89650.0
2020-02-19,82900.0,94100.0,95200.0,116950.0,55100.0,45500.0,72400.0,89200.0,94650.0,92600.0
2020-02-20,82900.0,94100.0,95200.0,116950.0,55100.0,45500.0,72400.0,89200.0,94650.0,92600.0
2020-02-21,82900.0,94100.0,95200.0,116950.0,55100.0,45500.0,72400.0,89200.0,94650.0,92600.0
2020-02-22,,,,,,,,,,
2020-02-23,,,,,,,,,,
2020-02-24,82900.0,94100.0,95200.0,116950.0,55100.0,45500.0,72400.0,89200.0,94650.0,92600.0
2020-02-25,82900.0,94100.0,95200.0,116950.0,55100.0,45500.0,72400.0,89200.0,94650.0,92600.0
2020-02-26,82900.0,87350.0,95450.0,116950.0,55100.0,45500.0,72400.0,89200.0,94650.0,98800.0
2020-02-27,82900.0,87350.0,95450.0,116950.0,55100.0,45500.0,72400.0,89200.0,94650.0,98800.0
2020-02-28,82900.0,87350.0,95450.0,116950.0,55100.0,45500.0,72400.0,89200.0,94650.0,98800.0
2020-02-29,,,,,,,,,,
2020-03-01,,,,,,,,,,
2020-03-02,82900.0,87350.0,95450.0,116950.0,55100.0,45500.0,72400.0,89200.0,94650.0,98800.0
2020-03-03,82900.0,87350.0,95450.0,116950.0,55100.0,45500.0,72400.0,89200.0,94650.0,98800.0
2020-03-04,82900.0,87350.0,96050.0,116950.0,55100.0,45500.0,78600.0,85750.0,94150.0,98800.0
2020-03-05,82900.0,87350.0,96050.0,116950.0,55100.0,45500.0,78600.0,85750.0,94150.0,98800.0
2020-03-06,82900.0,87350.0,96050.0,116950.0,55100.0,45500.0,78600.0,85750.0,94150.0,98800.0
2020-03-07,,,,,,,,,,
2020-03-08,,,,,,,,,,
2020-03-09,82900.0,87350.0,96050.0,116950.0,55100.0,45500.0,78600.0,85750.0,94150.0,98800.0
2020-03-10,82900.0,87350.0,96050.0,116950.0,55100.0,45500.0,78600.0,85750.0,94150.0,98800.0
2020-03-11,82900.0,87200.0,90200.0,123100.0,54600.0,41200.0,78600.0,90200.0,94100.0,102700.0
2020-03-12,82900.0,87200.0,90200.0,123100.0,54600.0,41200.0,78600.0,90200.0,94100.0,102700.0
2020-03-13,82900.0,87200.0,90200.0,123100.0,54600.0,41200.0,78600.0,90200.0,94100.0,102700.0
2020-03-14,,,,,,,,,,
2020-03-15,,,,,,,,,,
2020-03-16,82900.0,87200.0,90200.0,123100.0,54600.0,41200.0,78600.0,90200.0,94100.0,102700.0
2020-03-17,82900.0,87200.0,90200.0,123100.0,54600.0,41200.0,78600.0,90200.0,94100.0,102700.0
2020-03-18,82900.0,88050.0,89650.0,123100.0,48600.0,39950.0,78600.0,90200.0,92900.0,107700.0
2020-03-19,82900.0,88050.0,89650.0,123100.0,48600.0,39950.0,78600.0,90200.0,92900.0,107700.0
2020-03-20,82900.0,88050.0,89650.0,123100.0,48600.0,39950.0,78600.0,90200.0,92900.0,107700.0
2020-03-21,,,,,,,,,,
2020-03-22,,,,,,,,,,
2020-03-23,82900.0,88050.0,89650.0,123100.0,48600.0,39950.0,78600.0,90200.0,92900.0,107700.0
2020-03-24,82900.0,88050.0,89650.0,123100.0,48600.0,39950.0,78600.0,90200.0,92900.0,107700.0
2020-03-25,,,,,,,,,,
2020-03-26,82900.0,77800.0,82800.0,123100.0,47600.0,34550.0,78600.0,95700.0,91900.0,107700.0
2020-03-27,82900.0,77800.0,82800.0,123100.0,47600.0,34550.0,78600.0,95700.0,91900.0,107700.0
2020-03-28,,,,,,,,,,
2020-03-29,,,,,,,,,,
2020-03-30,82900.0,77800.0,82800.0,123100.0,47600.0,34550.0,78600.0,95700.0,91900.0,107700.0
2020-03-31,82900.0,77800.0,82800.0,123100.0,47600.0,34550.0,78600.0,95700.0,91900.0,107700.0
2020-04-01,83900.0,77800.0,77900.0,118200.0,47600.0,33600.0,69850.0,95700.0,91900.0,107700.0
2020-04-02,83900.0,77800.0,77900.0,118200.0,47600.0,33600.0,69850.0,95700.0,91900.0,107700.0
2020-04-03,83900.0,77800.0,77900.0,118200.0,47600.0,33600.0,69850.0,95700.0,91900.0,107700.0
2020-04-04,,,,,,,,,,
2020-04-05,,,,,,,,,,
2020-04-06,83900.0,77800.0,77900.0,118200.0,47600.0,33600.0,69850.0,95700.0,91900.0,107700.0
2020-04-07,83900.0,77800.0,77900.0,118200.0,47600.0,33600.0,69850.0,95700.0,91900.0,107700.0
2020-04-08,78050.0,74900.0,77900.0,118200.0,46000.0,33600.0,69850.0,95700.0,88750.0,105700.0
2020-04-09,78050.0,74900.0,77900.0,118200.0,46000.0,33600.0,69850.0,95700.0,88750.0,105700.0
2020-04-10,,,,,,,,,,
2020-04-11,,,,,,,,,,
2020-04-12,,,,,,,,,,
2020-04-13,78050.0,74900.0,77900.0,118200.0,46000.0,33600.0,69850.0,95700.0,88750.0,105700.0
2020-04-14,78050.0,74900.0,77900.0,118200.0,46000.0,33600.0,69850.0,95700.0,88750.0,105700.0
2020-04-15,78050.0,79300.0,77900.0,121950.0,46000.0,33600.0,68450.0,98000.0,86400.0,105700.0
2020-04-16,78050.0,79300.0,77900.0,121950.0,46000.0,33600.0,68450.0,66050.0,86400.0,105700.0
2020-04-17,78050.0,79300.0,77900.0,121950.0,46000.0,33600.0,68450.0,66050.0,86400.0,105700.0
2020-04-18,,,,,,,,,,
2020-04-19,,,,,,,,,,
2020-04-20,78050.0,79300.0,77900.0,121950.0,46000.0,33600.0,68450.0,66050.0,86400.0,105700.0
2020-04-21,78050.0,79300.0,77900.0,121950.0,46000.0,33600.0,68450.0,66050.0,86400.0,105700.0
2020-04-22,78050.0,79300.0,77900.0,113250.0,46200.0,33600.0,77450.0,98000.0,96250.0,105700.0
2020-04-23,78050.0,79300.0,77900.0,113250.0,46200.0,33600.0,77450.0,66050.0,96250.0,105700.0
2020-04-24,78050.0,79300.0,77900.0,113250.0,46200.0,33600.0,77450.0,66050.0,96250.0,105700.0
2020-04-25,,,,,,,,,,
2020-04-26,,,,,,,,,,
2020-04-27,78050.0,79300.0,77900.0,113250.0,46200.0,33600.0,77450.0,66050.0,96250.0,105700.0
2020-04-28,78050.0,79300.0,77900.0,113250.0,46200.0,33600.0,77450.0,66050.0,96250.0,105700.0
2020-04-29,78050.0,79300.0,77900.0,113250.0,46200.0,33600.0,77450.0,98000.0,96250.0,105700.0
2020-04-30,78050.0,79300.0,77900.0,113250.0,46200.0,33600.0,77450.0,66050.0,96250.0,105700.0
2020-05-01,,,,,,,,,,
2020-05-02,,,,,,,,,,
2020-05-03,,,,,,,,,,
2020-05-04,78050.0,79300.0,77900.0,113250.0,46200.0,33600.0,77450.0,66050.0,96250.0,105700.0
2020-05-05,78050.0,79300.0,77900.0,113250.0,46200.0,33600.0,77450.0,66050.0,96250.0,105700.0
2020-05-06,78050.0,73900.0,81600.0,109150.0,45350.0,36300.0,74200.0,90650.0,59850.0,101050.0
2020-05-07,,,,,,,,,,
2020-05-08,78050.0,73900.0,81600.0,109150.0,45350.0,36300.0,74200.0,51400.0,59850.0,101050.0
2020-05-09,,,,,,,,,,
2020-05-10,,,,,,,,,,
2020-05-11,78050.0,73900.0,81600.0,109150.0,45350.0,36300.0,74200.0,51400.0,59850.0,101050.0
2020-05-12,78050.0,73900.0,81600.0,109150.0,45350.0,36300.0,74200.0,51400.0,59850.0,101050.0
2020-05-13,77550.0,71050.0,77550.0,109150.0,43250.0,34750.0,62500.0,65050.0,55700.0,101050.0
2020-05-14,77550.0,71050.0,77550.0,109150.0,43250.0,34750.0,62500.0,65050.0,55700.0,101050.0
2020-05-15,77550.0,71050.0,77550.0,109150.0,43250.0,34750.0,62500.0,65050.0,55700.0,101050.0
2020-05-16,,,,,,,,,,
2020-05-17,,,,,,,,,,
2020-05-18,77550.0,71050.0,77550.0,109150.0,43250.0,34750.0,62500.0,65050.0,55700.0,101050.0
2020-05-19,77550.0,71050.0,77550.0,109150.0,43250.0,34750.0,62500.0,65050.0,55700.0,101050.0
2020-05-20,77550.0,71050.0,77550.0,81900.0,42350.0,34750.0,62500.0,66400.0,54450.0,55550.0
2020-05-21,,,,,,,,,,
2020-05-22,,,,,,,,,,
2020-05-23,,,,,,,,,,
2020-05-24,,,,,,,,,,
2020-05-25,,,,,,,,,,
2020-05-26,,,,,,,,,,
2020-05-27,,,,,,,,,,
2020-05-28,77550.0,71050.0,73250.0,69550.0,41500.0,36050.0,25500.0,65650.0,46200.0,51200.0
2020-05-29,77550.0,71050.0,73250.0,69550.0,41500.0,36050.0,25500.0,65650.0,46200.0,51200.0
2020-05-30,,,,,,,,,,
2020-05-31,,,,,,,,,,
2020-06-01,,,,,,,,,,
2020-06-02,77550.0,71050.0,73250.0,69550.0,41500.0,36050.0,25500.0,65650.0,46200.0,51200.0
2020-06-03,77550.0,71050.0,73850.0,69550.0,37250.0,36050.0,58000.0,65650.0,46200.0,51200.0
2020-06-04,77550.0,71050.0,73850.0,69550.0,37250.0,36050.0,28500.0,41400.0,46200.0,51200.0
2020-06-05,77550.0,71050.0,73850.0,69550.0,37250.0,36050.0,28500.0,41400.0,46200.0,51200.0
2020-06-06,,,,,,,,,,
2020-06-07,,,,,,,,,,
2020-06-08,77550.0,71050.0,73850.0,69550.0,37250.0,36050.0,28500.0,41400.0,46200.0,51200.0
2020-06-09,77550.0,71050.0,73850.0,69550.0,37250.0,36050.0,28500.0,41400.0,46200.0,51200.0
2020-06-10,77550.0,58300.0,70950.0,69550.0,28850.0,33400.0,58000.0,66400.0,46200.0,50450.0
2020-06-11,77550.0,58300.0,70950.0,69550.0,28850.0,33400.0,28500.0,42900.0,46200.0,50450.0
2020-06-12,77550.0,58300.0,70950.0,69550.0,28850.0,33400.0,28500.0,42900.0,46200.0,50450.0
2020-06-13,,,,,,,,,,
2020-06-14,,,,,,,,,,
2020-06-15,77550.0,58300.0,70950.0,69550.0,28850.0,33400.0,28500.0,42900.0,46200.0,50450.0
2020-06-16,77550.0,58300.0,70950.0,69550.0,28850.0,33400.0,28500.0,42900.0,46200.0,50450.0
2020-06-17,72050.0,56900.0,70550.0,69550.0,29050.0,33400.0,56400.0,64900.0,43600.0,56000.0
2020-06-18,72050.0,56900.0,70550.0,69550.0,29050.0,33400.0,25250.0,64900.0,43600.0,56000.0
2020-06-19,72050.0,56900.0,70550.0,69550.0,29050.0,33400.0,25250.0,64900.0,43600.0,56000.0
2020-06-20,,,,,,,,,,
2020-06-21,,,,,,,,,,
2020-06-22,72050.0,56900.0,70550.0,69550.0,29050.0,33400.0,25250.0,64900.0,43600.0,56000.0
2020-06-23,72050.0,56900.0,70550.0,69550.0,29050.0,33400.0,25250.0,64900.0,43600.0,56000.0
2020-06-24,72050.0,55900.0,68300.0,69550.0,26100.0,38450.0,57950.0,64900.0,42200.0,51700.0
2020-06-25,72050.0,55900.0,68300.0,69550.0,26100.0,38450.0,28400.0,64900.0,42200.0,51700.0
2020-06-26,72050.0,55900.0,68300.0,69550.0,26100.0,38450.0,28400.0,64900.0,42200.0,51700.0
2020-06-27,,,,,,,,,,
2020-06-28,,,,,,,,,,
2020-06-29,72050.0,55900.0,68300.0,69550.0,26100.0,38450.0,28400.0,64900.0,42200.0,51700.0
2020-06-30,72050.0,55900.0,68300.0,69550.0,26100.0,38450.0,28400.0,64900.0,42200.0,51700.0
2020-07-01,72050.0,42700.0,68300.0,65050.0,26100.0,38450.0,57950.0,60400.0,40700.0,53050.0
2020-07-02,72050.0,42700.0,68300.0,65050.0,26100.0,38450.0,28400.0,60400.0,40700.0,53050.0
2020-07-03,72050.0,42700.0,68300.0,65050.0,26100.0,38450.0,28400.0,60400.0,40700.0,53050.0
2020-07-04,,,,,,,,,,
2020-07-05,,,,,,,,,,
2020-07-06,72050.0,42700.0,68300.0,65050.0,26100.0,38450.0,28400.0,60400.0,40700.0,53050.0
2020-07-07,72050.0,42700.0,68300.0,65050.0,26100.0,38450.0,28400.0,60400.0,40700.0,53050.0
2020-07-08,71050.0,43300.0,69050.0,59300.0,26500.0,38450.0,57950.0,60400.0,42200.0,53050.0
2020-07-09,71050.0,43300.0,69050.0,59300.0,26500.0,38450.0,28400.0,60400.0,42200.0,53050.0
2020-07-10,71050.0,43300.0,69050.0,59300.0,26500.0,38450.0,28400.0,60400.0,42200.0,53050.0
2020-07-11,,,,,,,,,,
2020-07-12,,,,,,,,,,
2020-07-13,71050.0,43300.0,69050.0,59300.0,26500.0,38450.0,28400.0,60400.0,42200.0,53050.0
2020-07-14,71050.0,43300.0,69050.0,59300.0,26500.0,38450.0,28400.0,60400.0,42200.0,53050.0
2020-07-15,71050.0,42550.0,70200.0,58150.0,26600.0,39250.0,56550.0,59650.0,43700.0,53050.0
2020-07-16,71050.0,42550.0,70200.0,58150.0,26600.0,39250.0,25600.0,59650.0,43700.0,53050.0
2020-07-17,71050.0,42550.0,70200.0,58150.0,26600.0,39250.0,25600.0,59650.0,43700.0,53050.0
2020-07-18,,,,,,,,,,
2020-07-19,,,,,,,,,,
2020-07-20,71050.0,42550.0,70200.0,58150.0,26600.0,39250.0,25600.0,59650.0,43700.0,53050.0
2020-07-21,71050.0,42550.0,70200.0,58150.0,26600.0,39250.0,25600.0,59650.0,43700.0,53050.0
2020-07-22,71050.0,43050.0,71550.0,56900.0,23600.0,39250.0,58050.0,60500.0,42450.0,53050.0
2020-07-23,71050.0,43050.0,71550.0,56900.0,23600.0,39250.0,28550.0,60500.0,42450.0,53050.0
2020-07-24,71050.0,43050.0,71550.0,56900.0,23600.0,39250.0,28550.0,60500.0,42450.0,53050.0
2020-07-25,,,,,,,,,,
2020-07-26,,,,,,,,,,
